year,catch,catch_used,endyr_ratio,yield_ratio,catch_end_date
2016,696.5857675457,696.5857675457,1.016060421527775,0.49724544071266263,2019-10-12
2017,552.8436191595,552.8436191595,1.016060421527775,0.49724544071266263,2019-10-12
2018,795.0479558081,795.0479558081,1.016060421527775,0.49724544071266263,2019-10-12
2019,803.1134895492063,816.011830726009,1.016060421527775,0.49724544071266263,2019-10-12
2020,NA,596.9481,1.016060421527775,0.49724544071266263,2019-10-12
2021,NA,586.0485,1.016060421527775,0.49724544071266263,2019-10-12
